collections,score,inquiries,card_utilization,dit,annual_revenue,judgements,late_payments,is_eligible,funding_type,sub_type,bank,credit_card,lender,mca_tier,rbf,smb,invoice_factoring,personal_income_based_loans,personal_high_risk_interest_bearing_loans,personal_peer_to_peer,personal_general_interest_bearing_loans,personal_zero_interest_credit_cards
0,602,2,5,20,332,0,0,0,2,0,0,0,0,0,0,0,98,0,0,0,0,0
0,602,2,5,20,332,0,0,0,2,0,0,0,0,0,0,0,99,0,0,0,0,0
0,602,2,5,20,332,0,0,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0
0,602,2,5,20,332,0,0,0,2,1,0,0,0,0,0,0,64,0,0,0,0,0
0,602,2,5,20,332,0,0,0,2,0,0,0,0,0,0,0,101,0,0,0,0,0
0,602,2,5,20,332,0,0,0,2,0,0,0,0,0,0,0,102,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,6,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,7,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,8,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,9,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,10,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,11,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,12,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,13,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,14,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,15,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,16,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,17,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,18,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,19,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,20,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,21,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,22,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,23,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,24,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,25,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,26,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,27,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,28,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,29,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,30,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,31,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,32,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,12,33,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,6,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,6,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,11,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,11,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,11,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,11,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,11,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,6,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,3,7,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,10,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,10,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,10,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,7,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,7,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,7,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,7,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,7,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,6,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,7,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,8,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,9,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,10,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,3,1,11,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,1,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,2,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,3,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,4,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,5,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,6,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,7,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,8,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,9,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,10,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,11,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,12,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,13,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,14,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,15,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,16,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,17,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,18,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,19,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,20,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,21,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,22,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,23,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,24,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,25,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,26,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,27,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,28,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,29,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,30,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,31,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,32,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,33,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,34,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,35,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,36,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,2,12,37,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,34,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,35,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,36,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,37,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,38,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,39,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,41,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,42,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,43,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,44,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,45,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,46,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,47,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,49,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,50,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,51,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,52,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,53,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,54,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,55,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,56,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,57,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,58,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,59,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,60,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,61,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,62,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,63,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,64,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,65,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,67,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,68,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,70,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,0,0,0,0,0,62,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,71,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,72,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,73,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,0,0,0,0,0,16,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,74,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,75,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,76,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,77,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,78,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,79,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,80,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,81,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,82,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,83,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,84,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,85,0,0,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,86,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,87,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,88,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,89,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,90,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,91,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,92,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,93,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,94,0,0,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,95,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,96,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,97,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,98,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,99,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,100,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,1,0,0,0,0,0,0,64,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,101,0,0,0,0,0
0,615,2,75,10,400,0,-1,0,2,0,0,0,0,0,0,0,102,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,6,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,7,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,8,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,9,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,10,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,11,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,12,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,13,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,14,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,15,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,16,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,17,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,18,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,19,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,20,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,21,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,22,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,23,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,24,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,25,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,26,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,27,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,28,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,29,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,30,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,31,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,32,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,12,33,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,6,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,6,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,11,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,11,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,11,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,11,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,11,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,6,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,3,7,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,10,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,10,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,1,10,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,7,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,7,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,7,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,7,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,7,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,3,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,4,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,5,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,6,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,7,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,8,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,9,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,10,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,3,1,11,0,0,0,0,0,0,0,0,0,0
0,495,5,0,0,1,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0
